Asset ID	count	Event Time	Event Date	Class Structure	Class Structure ID	Material	Nominal Size (mm)	Soil Class	Soil Description	Grant Description	Pipe Inside Diameter (mm)	Pipe Material	Pipe Shape	Construction Date (YYYYMMDD)	Pipe Lining	Date Insulated	Tapping Status	Road Name	Road Type	Pipe Length (m)	Pipe Status	Height Start of Pipe (meters above sea level)	Height End of Pipe (meters above sea level)	Latitude Start of Pipe	Lattitude End of Pipe	Longitude Start of Pipe	Longitude End of Pipe	Distribution Zone ID	Water Quality Zone ID	Description	Failure Code	Failure Description	Job Plan	Job Plan Number	Service Location Id	Formatted Address	City	Post Code	Latitude	Longitude	months_break
63147	1	11:49:00.0000000	2007-03-06	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	UPVC - MODIFIED	CIRCULAR	2005-06-01	NONE	(null)	YES	PLENTY	ROAD	490.6840	INTEGRITY	140.8030	145.0000	-37.65392528	-37.65136192	145.08339600	145.08745101	1550539587	1125029149	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1715702				(null)	(null)	7
63220	1	10:22:00.0000000	2014-01-28	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-02-10	NONE	(null)	YES	VINCENT	STREET	148.3843	INTEGRITY	55.8300	48.3000	-37.71709591	-37.71616470	144.91247702	144.91131961	1551074748	1125029159	REPAIR BURST WATER MAIN	UNKN	UNKN			1184964	100 VINCENT STREET OAK PARK 3046	OAK PARK	3046	-37.71609374	144.91101950	44
63529	1	13:03:00.0000000	2008-05-20	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	SE	Low shrink/swell potential.	Silty Soil.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2000-10-16	NONE	(null)	YES	GLENARD	DRIVE	264.8773	INTEGRITY	38.4206	31.0300	-37.76576686	-37.76420603	145.06700266	145.06873965	1550626060	1125029151	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1151428	9 GLENARD DRIVE EAGLEMONT 3084	EAGLEMONT	3084	-37.76533076	145.06812000	30
63550	1	11:17:00.0000000	2011-07-28	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-28	NONE	(null)	YES	DEVON	STREET	179.5762	INTEGRITY	35.3300	30.0000	-37.76335043	-37.76356137	145.06570822	145.06771857	1550539577	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1152690	15 DEVON STREET EAGLEMONT 3084	EAGLEMONT	3084	-37.76352449	145.06623720	52
63859	1	14:56:00.0000000	2013-06-23	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	80	EX	Moderate shrink/swell potential.	Clay.	80	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2002-07-24	NONE	(null)	YES	EMU	PARADE	88.8558	INTEGRITY	111.3300	111.0000	-37.68891288	-37.68909087	144.91126282	144.91224500	1550536407	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1204800	17 EMU PARADE JACANA 3047	JACANA	3047	-37.68908653	144.91160740	43
64069	1	08:05:00.0000000	2009-09-14	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2004-10-29	NONE	(null)	YES	MIRANDA	ROAD	207.3700	INTEGRITY	96.0376	96.8175	-37.70653218	-37.70683899	145.01535844	145.01767175	1550610094	1125029168	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1680861	93 MIRANDA ROAD RESERVOIR 3073	RESERVOIR	3073	-37.70675900	145.01649600	19
64186	1	12:55:00.0000000	2013-05-20	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	50	EX	Moderate shrink/swell potential.	Clay.	50	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1998-11-10	NONE	(null)	YES	AUSTRAL	COURT	16.2861	INTEGRITY	39.3900	41.2300	-37.74314270	-37.74312229	145.08104496	145.08086197	1551045695	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1147026	1 AUSTRAL COURT HEIDELBERG 3084	HEIDELBERG	3084	-37.74332867	145.08169810	58
64653	1	11:38:00.0000000	2010-02-27	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	100	EX	Moderate shrink/swell potential.	Clay.	100	DUCTILE IRON CEMENT LINED	CIRCULAR	2007-03-01	NONE	(null)	YES	CROOKSTON	ROAD	137.7825	INTEGRITY	95.3770	93.0000	-37.70937968	-37.70956820	145.01329015	145.01483482	1550610094	1125029168	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1680790	113 CROOKSTON ROAD RESERVOIR 3073	RESERVOIR	3073	-37.70950300	145.01353100	12
64682	1	12:21:00.0000000	2013-02-06	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	SE	Low shrink/swell potential.	Silty Soil.	150	UPVC - MODIFIED	CIRCULAR	2010-08-26	NONE	(null)	YES	GOODMAN	STREET	80.4980	INTEGRITY	45.0000	45.0000	-37.77361169	-37.77289492	144.95687448	144.95701381	1550536422	1125029157	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1011205	14 GOODMAN STREET BRUNSWICK 3056	BRUNSWICK	3056	-37.77297438	144.95712440	10
64894	1	09:13:00.0000000	2011-01-16	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1998-10-01	NONE	(null)	YES	MCKAY	PLACE	99.2552	MIGRATED	82.9495	79.2892	-37.67357119	-37.67445522	144.89183661	144.89169495	1551076385	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1563270	9 MCIVOR WAY ATTWOOD 3049	ATTWOOD	3049	-37.67380258	144.89171470	49
66137	1	01:20:00.0000000	2009-09-11	Repair Burst Water Main	WRBRST	OPVC - MOLECULAR ORIENTED	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	OPVC - MOLECULAR ORIENTED	CIRCULAR	2008-11-27		(null)	YES	JUPITER	AVENUE	192.6707	INTEGRITY	173.0000	171.4880	-37.59306865	-37.59173772	145.09397321	145.09481848	1551017151	1125029153	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1759927	11 JUPITER AVENUE MERNDA 3754	MERNDA	3754	-37.59198014	145.09413900	3
66142	1	13:47:00.0000000	2010-07-07	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	300	EX	Moderate shrink/swell potential.	Clay.	300	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2008-12-19		(null)	NO	N/A	N/A	33.0219	INTEGRITY	73.6750	69.7840	-37.63521284	-37.63532582	145.19210784	145.19245020			REPAIR BURST WATER MAIN	UNKN	UNKN			1486537	37 ARTHURS CREEK ROAD HURSTBRIDGE 3099	HURSTBRIDGE	3099	-37.63494272	145.19138800	7
66477	1	16:20:00.0000000	1998-01-09	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	150	EX	Moderate shrink/swell potential.	Clay.	150	DUCTILE IRON CEMENT LINED	CIRCULAR	1997-04-11	NONE	(null)	YES	LONGWOOD	DRIVE	18.4500	INTEGRITY	134.5100	134.7600	-37.64220688	-37.64207471	145.05885426	145.05898107	1550539587	1125029149	REP BURST MNS D>100-150DTH 0-2	UNKN	UNKN			1573411	80 LONGWOOD DRIVE EPPING 3076	EPPING	3076	-37.64199292	145.05889430	3
669242	1	19:54:00.0000000	2010-10-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-12-12	NONE	(null)	YES	VIEWHILL	ROAD	214.7908	INTEGRITY	67.5830	51.3921	-37.79056137	-37.78864871	145.08909566	145.08946735	1550610074	1125029152	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1678859	35 VIEW HILL ROAD BALWYN NORTH 3104	BALWYN NORTH	3104	-37.78925500	145.08962700	36
670353	1	16:29:00.0000000	2007-06-01	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2003-05-06	NONE	(null)	YES	MACORNA	STREET	14.7707	INTEGRITY	74.1400	73.0600	-37.69868356	-37.69855351	145.08486301	145.08487976	1551065671	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1368698	54 MACORNA STREET WATSONIA NORTH 3087	WATSONIA NORTH	3087	-37.69861064	145.08501790	16
67254	1	11:22:00.0000000	1999-03-26	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1997-09-22	NONE	(null)	YES	PAYNE	STREET	267.9595	INTEGRITY	109.5071	108.3033	-37.68629127	-37.68449618	144.88480346	144.88415791	1551076385	1125029159	REP BURST MNS UPTO 100 DTH>2-3	UNKN	UNKN			1182414	41 PAYNE STREET GLADSTONE PARK 3043	GLADSTONE PARK	3043	-37.68555470	144.88385620	6
67310	1	11:45:00.0000000	2008-03-24	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-04-26	NONE	(null)	YES	STATE	STREET	165.3486	INTEGRITY	88.7600	86.8800	-37.90065476	-37.90036263	145.10999706	145.10825093	1550536363	1125029160	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1143066	16 STATE STREET OAKLEIGH EAST 3166	OAKLEIGH EAST	3166	-37.90061227	145.10886260	35
674328	1	23:13:00.0000000	2003-01-14	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2001-08-27	NONE	(null)	YES	MILSOM	AVENUE	92.2525	INTEGRITY	32.5000	35.3700	-37.76290865	-37.76364443	145.11223295	145.11272008	1125113394	1125029164	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1324864	22 MILSOM AVENUE TEMPLESTOWE LOWER 3107	TEMPLESTOWE LOWER	3107	-37.76315940	145.11263080	6
674778	1	13:35:00.0000000	2005-04-06	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-07-09	NONE	(null)	YES	MONTVALE	MEWS	123.5355	INTEGRITY	92.5900	97.1600	-37.89161584	-37.89266652	145.13668654	145.13642930	1550536363	1125029160	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1589725	2 MONTVALE MEWS MOUNT WAVERLEY 3149	MOUNT WAVERLEY	3149	-37.89197521	145.13666670	15
67641	1	12:45:00.0000000	2014-06-11	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2010-10-19	NONE	(null)	YES	SINGLETON	STREET	7.9300	INTEGRITY	31.4250	30.7890	-37.78499131	-37.78493284	145.08966658	145.08971445	1551044493	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			1110206	15 STROMA AVENUE BALWYN NORTH 3104	BALWYN NORTH	3104	-37.78482989	145.08948240	14
676466	1	16:08:00.0000000	2014-04-14	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-11-20	NONE	(null)	YES	MITCHAM	ROAD	134.7238	INTEGRITY	124.4100	128.0251	-37.80084799	-37.80124221	145.18401618	145.18523513	1125113392	1125029164	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1314870	160 MITCHAM ROAD DONVALE 3111	DONVALE	3111	-37.80135169	145.18482610	54
679988	1	07:51:00.0000000	2014-11-30	Repair Water Service	WRPWSL	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-08-23	NONE	(null)	YES	LIBERTY	PARADE	98.0850	INTEGRITY	61.7900	60.8800	-37.75003497	-37.75019209	145.03527032	145.03419201	1550626060	1125029151	Fault,Water (Drinking And Ndw) Works,Main,Naturestrip,Trickle,Not Urgent,Inconvenience	DWRM	Drinking Water Retic Main	Water Repair Service	WSLREPAIR	1164365	132 LIBERTY PARADE BELLFIELD (GREATER MELBOURNE) 3081	BELLFIELD (GREATER MELBOURNE)	3081	-37.75027220	145.03437140	49
68009	1	10:05:00.0000000	2010-01-31	Repair Burst Water Main	WRBRST	PLASTIC	100	EX	Moderate shrink/swell potential.	Clay.	100	PLASTIC	CIRCULAR	2009-06-25	NONE	(null)	YES	COLLINS	STREET	204.5017	INTEGRITY	80.9060	87.1850	-37.73755624	-37.73770787	145.05369842	145.05600798	1550539577	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1147888	9 COLLINS STREET HEIDELBERG HEIGHTS 3081	HEIDELBERG HEIGHTS	3081	-37.73770968	145.05502790	3
68065	1	12:20:00.0000000	2009-11-25	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-08-03	NONE	(null)	YES	CHURCHILL	STREET	89.0864	INTEGRITY	98.7410	100.2140	-37.70075619	-37.69996382	144.92062322	144.92076563	1550536409	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1188507	32 CHURCHILL STREET GLENROY 3046	GLENROY	3046	-37.70020850	144.92084510	41
68616	1	18:18:00.0000000	2005-05-04	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-02-21	NONE	(null)	YES	BROOKWOOD	AVENUE	34.2804	INTEGRITY	168.7100	168.8500	-37.58995777	-37.59024470	145.13648707	145.13634375	1125029153	1125029153	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1563067	20 BROOKWOOD AVENUE DOREEN 3754	DOREEN	3754	-37.59039834	145.13639870	21
68669	1	13:26:00.0000000	2012-03-05	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2007-08-20		(null)	YES	CENTENNIAL	DRIVE	74.6404	INTEGRITY	222.7310	220.8560	-37.58228038	-37.58250205	144.91428803	144.91508783	1550536322	1125029156	REPAIR BURST WATER MAIN	UNKN	UNKN			1656267	62 CENTENNIAL PARK DRIVE CRAIGIEBURN 3064	CRAIGIEBURN	3064	-37.58238737	144.91432230	18
68723	1	22:37:00.0000000	2011-04-21	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	SE	Low shrink/swell potential.	Silty Soil.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-05-17	NONE	(null)	YES	FAIRMOUNT	STREET	253.4111	INTEGRITY	67.9152	70.9252	-37.71565606	-37.71414066	144.95167966	144.95082171	1551074748	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1198183	6 FAIRMOUNT STREET HADFIELD 3046	HADFIELD	3046	-37.71489297	144.95193730	40
69145	1	09:30:00.0000000	2011-07-25	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2002-09-18	NONE	(null)	YES	TASMAN	STREET	244.4082	INTEGRITY	70.3800	65.2172	-37.74322552	-37.74104066	144.98572963	144.98607287	1550539577	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1780242	16 TASMAN STREET PRESTON 3072	PRESTON	3072	-37.74190194	144.98606230	36
692235	1	16:27:00.0000000	2013-10-14	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	SE	Low shrink/swell potential.	Silty Soil.	150	UPVC - MODIFIED	CIRCULAR	2009-08-04	NONE	(null)	YES	WITCHWOOD	CRESCENT	67.8000	INTEGRITY	123.5510	122.3580	-37.85596705	-37.85551529	145.14888123	145.14833767	1550536424	1125029160	REPAIR BURST WATER MAIN	UNKN	UNKN			1270415	21 WITCHWOOD CRESCENT BURWOOD EAST 3151	BURWOOD EAST	3151	-37.85584599	145.14884580	17
692430	1	12:03:00.0000000	2013-02-19	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2009-04-16		(null)	YES	NEWBURY	BOULEVARD	71.5578	INTEGRITY	233.1400	232.6510	-37.57796297	-37.57852697	144.90586825	144.90550830	1550865011	1125029156	REPAIR LEAKING WATER MAIN	UNKN	UNKN			5003992	88 NEWBURY BOULEVARD CRAIGIEBURN 3064	CRAIGIEBURN	3064	-37.57827087	144.90577330	15
693071	1	08:40:00.0000000	2010-01-13	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2008-08-13		(null)	YES	PARKWOOD	ROAD	80.2415	INTEGRITY	175.3820	183.6510	-37.61217546	-37.61289650	145.08421326	145.08429129	1551017151	1125029153	REPAIR BURST WATER MAIN	UNKN	UNKN			1666168	49 PARKWOOD ROAD MERNDA 3754	MERNDA	3754	-37.61330661	145.08187240	6
693676	1	13:44:00.0000000	2014-10-15	Repair Leaking Water Main	WRLEAK	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2009-02-09		(null)	YES	QUEEN	STREET	68.5064	INTEGRITY	313.3230	310.9460	-37.41416164	-37.41423827	144.98851640	144.98927756	1551063784	1125029136	Fault,Water (Drinking And Ndw) Works,Main,Naturestrip,Trickle,Urgent,Wasting Water	UNKN	UNKN	Water Repair Service	WSLREPAIR	1644725	71 WEDDING DRIVE WALLAN 3756	WALLAN	3756	-37.41428728	144.98853720	23
693722	1	16:33:00.0000000	2014-01-08	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2009-06-30	NONE	(null)	YES	PICTOR	COURT	47.7520	INTEGRITY	122.4220	123.0300	-37.79649107	-37.79636022	145.17802397	145.17822982	1550014689	1125029164	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1315014	11 PICTOR COURT DONVALE 3111	DONVALE	3111	-37.79652257	145.17791420	19
694309	1	09:31:00.0000000	2012-02-21	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC - MODIFIED	CIRCULAR	2008-07-25		(null)	YES	BUSHLARK	WAY	65.3750	INTEGRITY	150.0000	150.0000	-37.63926067	-37.63879292	145.09149651	145.09194659	1550539587	1125029149	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1754282	13 BUSHLARK WAY SOUTH MORANG 3752	SOUTH MORANG	3752	-37.63914795	145.09145330	14
694353	1	13:06:00.0000000	2013-03-25	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	225	EX	Moderate shrink/swell potential.	Clay.	225	UPVC - MODIFIED	CIRCULAR	2006-12-15		(null)	YES	UNKNOWN		46.0000	INTEGRITY	167.5550	167.4650	-37.59069124	-37.59110217	145.12798354	145.12791799	1125029153	1125029153	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1655097	109 PAINTED HILLS ROAD DOREEN 3754	DOREEN	3754	-37.59081638	145.12808270	25
69442	1	16:15:00.0000000	2013-08-06	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-05-08	NONE	(null)	YES	BIRDWOOD	AVENUE	93.9093	INTEGRITY	109.8760	99.3760	-37.64966747	-37.65063005	145.49235663	145.49224910	1550629604	1125029143	REPAIR BURST WATER MAIN	UNKN	UNKN			1417260	4 BIRDWOOD AVENUE HEALESVILLE 3777	HEALESVILLE	3777	-37.65019021	145.49252990	53
69443	1	12:53:00.0000000	2004-04-12	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2004-04-01	NONE	(null)	YES	RUTTER	AVENUE	13.7134	ABANDONED	84.1580	84.1890	-37.65100025	-37.65109785	145.52088675	145.52085357	1550539741	1125029143	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1416771	9 RUTTER AVENUE HEALESVILLE 3777	HEALESVILLE	3777	-37.65097110	145.52076180	0
69491	1	20:06:00.0000000	2012-08-28	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2007-11-21		(null)	YES	UNKNOWN	CIRCUIT	7.7546	INTEGRITY	221.3060	221.0780	-37.57756578	-37.57762153	144.92928575	144.92933901	1550536322	1125029156	REPAIR BURST WATER MAIN	UNKN	UNKN			5053156	MM/181-203 GRAND BOULEVARD CRAIGIEBURN 3064	CRAIGIEBURN	3064	-37.57681563	144.92944940	19
694969	1	23:00:00.0000000	2012-02-29	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2008-12-10		(null)	YES	BARONGAROOK	COURT	103.8846	INTEGRITY	37.6940	34.3470	-37.72474986	-37.72444321	145.11104498	145.10993795	1550536415	1125029146	REPAIR BURST WATER MAIN	UNKN	UNKN			1214577	4 BARONGAROOK COURT LOWER PLENTY 3093	LOWER PLENTY	3093	-37.72460128	145.11069410	13
696002	1	16:03:00.0000000	2009-07-08	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2002-07-10	NONE	(null)	YES	UNKNOWN	STREET	33.5707	INTEGRITY	101.3860	102.5320	-37.67220737	-37.67210737	144.88047033	144.88011141	1551076385	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1760010	8 SIDGEWICK STREET ATTWOOD 3049	ATTWOOD	3049	-37.67193888	144.87987850	28
696004	1	12:51:00.0000000	2010-07-13	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2009-06-18	NONE	(null)	YES	GOLF	ROAD	139.4463	INTEGRITY	46.2090	45.3970	-37.73099857	-37.73223431	144.97250032	144.97276011	1550536336	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1042010	33 GOLF ROAD COBURG NORTH 3058	COBURG NORTH	3058	-37.73197643	144.97260590	5
696184	1	15:30:00.0000000	2008-06-23	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-06-25	NONE	(null)	YES	PARK	CRESCENT	183.2446	INTEGRITY	29.0800	34.4912	-37.79705345	-37.79829527	145.04087671	145.03951523	1550550338	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			1030144	62 PARK CRESCENT KEW 3101	KEW	3101	-37.79720721	145.04089620	24
696186	1	15:00:00.0000000	2007-11-26	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-06-25	NONE	(null)	YES	PARK	CRESCENT	22.1528	INTEGRITY	28.3027	29.0800	-37.79686710	-37.79705345	145.04096646	145.04087671	1550550338	1125029139	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1030143	45 PARK CRESCENT KEW 3101	KEW	3101	-37.79684406	145.04073540	22
696204	1	14:56:00.0000000	2009-12-12	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	63	EX	Moderate shrink/swell potential.	Clay.	63	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2008-05-26		(null)	YES	HAMLET	STREET	6.0875	INTEGRITY	72.3230	72.7580	-37.70230155	-37.70234459	145.09105183	145.09107103	1551065671	1125029168	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1665199	17 HAMLET STREET GREENSBOROUGH 3088	GREENSBOROUGH	3088	-37.70222852	145.09112710	6
696421	1	14:24:00.0000000	2014-07-23	Repair Burst Water Main	WRBRST	PLASTIC	100	EX	Moderate shrink/swell potential.	Clay.	100	PLASTIC	CIRCULAR	2008-10-28	NONE	(null)	YES	PRESTON	STREET	237.0846	INTEGRITY	85.0000	87.0780	-37.69952061	-37.69922580	144.96806783	144.96540521	1551072572	1125029159	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1195399	59 DENYS STREET FAWKNER 3060	FAWKNER	3060	-37.70038201	144.96745590	23
696819	1	19:45:00.0000000	2010-08-14	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2008-12-10		(null)	YES	LEES	ROAD	106.2010	INTEGRITY	38.6890	37.8970	-37.72384392	-37.72476253	145.11143529	145.11109821	1550536415	1125029146	REPAIR BURST WATER MAIN	UNKN	UNKN			1214470	10 LONGS ROAD LOWER PLENTY 3093	LOWER PLENTY	3093	-37.72375637	145.11139640	7
